scene_name,img_path,rule,query,object_name,grounded,touching,rays,pointing,bounding_box_min_x,bounding_box_min_y,bounding_box_min_z,bounding_box_max_x,bounding_box_max_y,bounding_box_max_z,world_pos_x,world_pos_y,world_pos_z
2_6,output/2/2_6.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",0_Wedge_yellow_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0
2_7,output/2/2_7.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",2_Pyramid_yellow_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0000001192092896,-1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,4.0,0.0,0.0,2.0
2_7,output/2/2_7.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",0_Pyramid_yellow_upright,True,"{'left': '1_Block_yellow_flat', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-8.52591609954834,-2.371947765350342,0.0,-6.52591609954834,-0.37194764614105225,4.0,-7.52591609954834,-1.3719476461410522,2.0
2_7,output/2/2_7.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",1_Block_yellow_flat,True,"{'left': None, 'right': '0_Pyramid_yellow_upright', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-8.52591609954834,-6.306521415710449,1.9841053244817886e-07,-6.52591609954834,-2.306521415710449,2.000000476837158,-7.52591609954834,-4.477745532989502,1.0000004768371582
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",4_Block_yellow_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '5_Block_blue_flat', 'bottom': None}",[],,-3.933126449584961,-0.761518120765686,-8.742279788975793e-08,-1.9331262111663818,1.2384822368621826,4.0,-2.933126449584961,0.2384822517633438,1.8287760019302368
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",2_Pyramid_red_upright,True,"{'left': '1_Pyramid_blue_upright', 'right': '3_Wedge_yellow_upright', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.08575323224067688,2.6721062660217285,0.0,1.914246916770935,4.6721062660217285,4.0,0.9142468571662903,3.6721062660217285,2.0
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",5_Block_blue_flat,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '0_Block_yellow_upright', 'bottom': '4_Block_yellow_upside_down'}",[],,-4.761902332305908,-0.7615179419517517,4.010000228881836,-0.7619023323059082,1.2384825944900513,6.010000228881836,-2.933126449584961,0.2384822517633438,5.010000228881836
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",3_Wedge_yellow_upright,True,"{'left': '2_Pyramid_red_upright', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.08575314283370972,4.6821064949035645,0.0,1.9142467975616455,6.6821064949035645,4.0,0.9142468571662903,5.6821064949035645,2.0
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",1_Pyramid_blue_upright,True,"{'left': None, 'right': '2_Pyramid_red_upright', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.0857531800866127,0.6621062159538269,0.0,1.914246916770935,2.6621062755584717,4.0,0.9142468571662903,1.6621062755584717,2.0
2_8,output/2/2_8.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",0_Block_yellow_upright,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': '5_Block_blue_flat'}",[],,-3.933126211166382,-0.7615178823471069,6.020000457763672,-1.9331263303756714,1.238482117652893,10.019999504089355,-2.933126449584961,0.2384822517633438,8.191224098205566
2_9,output/2/2_9.png,A structure must contain more yellow pieces than blue pieces.,"generate_valid_structure([more_than(yellow, blue, Structure)], Structure)",0_Pyramid_yellow_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0
2_0_n,output/2/2_0_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Pyramid_red_upright,True,"{'left': None, 'right': '1_Pyramid_red_upright', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,6.689467906951904,-3.580127239227295,0.0,8.689468383789062,-1.580127239227295,4.0,7.689467906951904,-2.580127239227295,2.0
2_0_n,output/2/2_0_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Pyramid_red_upright,True,"{'left': '0_Pyramid_red_upright', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,6.689467906951904,-1.570127248764038,0.0,8.689468383789062,0.4298727512359619,4.0,7.689467906951904,-0.5701272487640381,2.0
2_1_n,output/2/2_1_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Block_blue_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-1.0,-8.742279788975793e-08,1.0,1.0000003576278687,4.0,0.0,0.0,1.8287760019302368
2_2_n,output/2/2_2_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Wedge_blue_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-2.182513475418091,7.072274854635907e-08,1.0000001192092896,1.94059157371521,1.94059157371521,0.0,0.0,0.4864521622657776
2_2_n,output/2/2_2_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Block_red_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-2.0168750286102295,-6.024536609649658,-8.742279788975793e-08,-0.016874656081199646,-4.0245361328125,4.0,-1.0168746709823608,-5.024536609649658,1.8287760019302368
2_2_n,output/2/2_2_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Pyramid_blue_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-3.237191677093506,3.86002254486084,0.0,-1.2371915578842163,5.86002254486084,4.0,-2.237191677093506,4.86002254486084,2.0
2_3_n,output/2/2_3_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Wedge_blue_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-4.7032623291015625,-4.3921613693237305,0.0,-2.7032623291015625,-2.3921613693237305,4.0,-3.7032623291015625,-3.3921613693237305,2.0
2_3_n,output/2/2_3_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Wedge_red_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,1.5602372884750366,1.3607701063156128,2.086162709247219e-07,5.560237407684326,3.3607702255249023,2.000000476837158,3.560237407684326,2.3607699871063232,1.0000003576278687
2_3_n,output/2/2_3_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Wedge_red_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],0_Wedge_red_cheesecake,-8.134554862976074,-0.5233832001686096,6.493932858120388e-08,-4.025272846221924,1.4500845670700073,2.0000007152557373,-5.9987406730651855,0.7880430817604065,1.0000003576278687
2_4_n,output/2/2_4_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Block_yellow_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.7104817628860474,-0.9396550059318542,-8.742279788975793e-08,0.2895185649394989,1.0603452920913696,4.0,-0.7104814648628235,0.06034498289227486,1.8287760019302368
2_4_n,output/2/2_4_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Wedge_blue_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],0_Block_yellow_upside_down,2.400301933288574,-5.127498626708984,3.387302740520681e-07,6.963167190551758,-1.2812082767486572,1.9405922889709473,4.578260898590088,-3.1417057514190674,0.4864521622657776
2_5_n,output/2/2_5_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",4_Pyramid_blue_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-2.1981608867645264,-1.1920928955078125e-07,0.9999998807907104,1.9225232601165771,2.063812255859375,0.0,0.0,0.5512751936912537
2_5_n,output/2/2_5_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",3_Wedge_blue_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '2_Block_blue_flat', 'bottom': None}",[],,-7.204966068267822,-3.8682641983032227,2.086162709247219e-07,-3.204965829849243,-1.8682641983032227,2.000000476837158,-5.204966068267822,-2.8682644367218018,1.0000003576278687
2_5_n,output/2/2_5_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Block_blue_flat,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '0_Block_yellow_upside_down', 'bottom': '3_Wedge_blue_cheesecake'}",[],,-6.204966068267822,-5.039488315582275,2.010000467300415,-4.204965591430664,-1.0394885540008545,4.010000705718994,-5.204966068267822,-2.8682644367218018,3.010000705718994
2_5_n,output/2/2_5_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Block_yellow_upside_down,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '1_Block_blue_upside_down', 'bottom': '2_Block_blue_flat'}",[],,-6.2049665451049805,-3.868264675140381,4.020000457763672,-4.204966068267822,-1.8682645559310913,8.020000457763672,-5.204966068267822,-2.8682644367218018,5.848776340484619
2_5_n,output/2/2_5_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Block_blue_upside_down,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': '0_Block_yellow_upside_down'}",[],,-6.2049665451049805,-3.8682644367218018,8.029999732971191,-4.204966068267822,-1.868264079093933,12.030000686645508,-5.204966068267822,-2.8682644367218018,9.858776092529297
2_6_n,output/2/2_6_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",4_Wedge_red_upright,True,"{'left': None, 'right': '0_Wedge_red_flat', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0
2_6_n,output/2/2_6_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",3_Wedge_blue_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-5.479923725128174,-5.823910713195801,2.086162709247219e-07,-1.4799233675003052,-3.8239104747772217,2.000000476837158,-3.4799234867095947,-4.823910713195801,1.0000003576278687
2_6_n,output/2/2_6_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Wedge_red_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.2487608194351196,4.19088077545166,0.0,0.7512393593788147,6.19088077545166,4.0,-0.24876073002815247,5.19088077545166,2.0
2_6_n,output/2/2_6_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Block_red_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,1.091940999031067,6.020034313201904,-8.742278367890322e-08,3.0919415950775146,8.020034790039062,3.999999761581421,2.0919411182403564,7.020034313201904,1.8287757635116577
2_6_n,output/2/2_6_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Wedge_red_flat,True,"{'left': '4_Wedge_red_upright', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.94059157371521,1.0099998712539673,-2.3314683517128287e-15,2.182513475418091,3.009999990463257,1.9405914545059204,0.0,2.009999990463257,0.4864521622657776
2_7_n,output/2/2_7_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Wedge_yellow_flat,True,"{'left': None, 'right': '2_Block_blue_upside_down', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-5.762752532958984,-2.743668556213379,7.072274854635907e-08,-3.7627522945404053,1.3794363737106323,1.94059157371521,-4.762752532958984,-0.8030770421028137,0.4864521622657776
2_7_n,output/2/2_7_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Pyramid_blue_upright,True,"{'left': '3_Wedge_yellow_cheesecake', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-2.5646891593933105,-4.4827117919921875,0.0,-0.564689040184021,-2.4827120304107666,4.0,-1.564689040184021,-3.4827120304107666,2.0
2_7_n,output/2/2_7_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Block_blue_upside_down,True,"{'left': '1_Wedge_yellow_flat', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-5.762753009796143,1.3894363641738892,-8.742278367890322e-08,-3.7627525329589844,3.3894362449645996,3.999999761581421,-4.762752532958984,2.3894364833831787,1.8287757635116577
2_7_n,output/2/2_7_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",3_Wedge_yellow_cheesecake,True,"{'left': None, 'right': '0_Pyramid_blue_upright', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-3.5646891593933105,-6.167286396026611,2.086162709247219e-07,0.43531104922294617,-4.167286396026611,2.000000476837158,-1.564689040184021,-5.167286396026611,1.0000003576278687
2_8_n,output/2/2_8_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",2_Block_red_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.06277312338352203,4.956888198852539,1.9841053244817886e-07,1.9372272491455078,8.956888198852539,2.000000476837158,0.937227189540863,6.785664081573486,1.0000004768371582
2_8_n,output/2/2_8_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",1_Pyramid_blue_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,4.1630048751831055,-5.260511875152588,-1.7881393432617188e-07,8.283689498901367,-3.2605113983154297,2.063812255859375,6.085528373718262,-4.260511875152588,0.5512751936912537
2_8_n,output/2/2_8_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Wedge_blue_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-8.674295425415039,3.463366746902466,-2.3314683517128287e-15,-4.5511908531188965,5.463366985321045,1.9405914545059204,-6.733704090118408,4.463366985321045,0.4864521622657776
2_8_n,output/2/2_8_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",3_Wedge_red_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],2_Block_red_flat,-8.114908218383789,-4.1321234703063965,2.3348178501692018e-07,-3.9728689193725586,0.33447641134262085,1.9405920505523682,-5.968102931976318,-1.8045467138290405,0.4864521622657776
2_9_n,output/2/2_9_n.png,A structure must contain more yellow pieces than blue pieces.,"generate_invalid_structure([more_than(yellow, blue, Structure)], Structure)",0_Block_red_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0000003576278687,-1.8287758827209473,1.9841053244817886e-07,1.0,2.1712241172790527,2.000000476837158,0.0,0.0,1.0000004768371582
3_0,output/3/3_0.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Wedge_blue_cheesecake,True,"{'left': '1_Pyramid_blue_flat', 'right': '0_Block_blue_flat', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-2.000000238418579,-0.9999998211860657,2.086162709247219e-07,2.0,1.000000238418579,2.000000476837158,0.0,0.0,1.0000003576278687
3_0,output/3/3_0.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Pyramid_blue_flat,True,"{'left': None, 'right': '2_Wedge_blue_cheesecake', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-2.1981608867645264,-3.010000228881836,-1.7881393432617188e-07,1.9225233793258667,-1.0099997520446777,2.063812255859375,0.0,-2.010000228881836,0.5512751936912537
3_0,output/3/3_0.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_blue_flat,True,"{'left': '2_Wedge_blue_cheesecake', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0000001192092896,0.7600003480911255,7.920125000282496e-08,1.000000238418579,4.760000228881836,2.000000238418579,0.0,2.9312243461608887,1.0000003576278687
3_1,output/3/3_1.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Pyramid_yellow_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0
3_1,output/3/3_1.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Wedge_yellow_flat,True,"{'left': '0_Block_red_upright', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],2_Pyramid_yellow_upright,0.32565420866012573,-6.307646751403809,-2.5142323778482023e-08,4.05483341217041,-1.7302078008651733,1.94059157371521,2.1323602199554443,-3.912715196609497,0.4864521622657776
3_1,output/3/3_1.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_red_upright,True,"{'left': None, 'right': '1_Wedge_yellow_flat', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,1.1323599815368652,-8.317646980285645,0.0,3.1323602199554443,-6.3176469802856445,3.999999523162842,2.1323602199554443,-7.3176469802856445,2.1712238788604736
3_2,output/3/3_2.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_red_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0000001192092896,-0.9999999403953552,-8.742278367890322e-08,1.0000003576278687,1.000000238418579,3.999999761581421,0.0,0.0,1.8287757635116577
3_3,output/3/3_3.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Block_red_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.9999999403953552,-0.9999998807907104,2.384185791015625e-07,1.0000001192092896,1.0000001192092896,4.0,0.0,0.0,2.1712241172790527
3_3,output/3/3_3.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Wedge_red_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-7.65093469619751,3.751877784729004,0.0,-5.65093469619751,5.751877784729004,4.0,-6.65093469619751,4.751877784729004,2.0
3_3,output/3/3_3.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Wedge_red_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],0_Wedge_red_upright,4.382003307342529,1.4879060983657837,3.4044072094729927e-07,8.75495719909668,4.074041843414307,1.9405920505523682,6.448841571807861,2.7988109588623047,0.4864521622657776
3_4,output/3/3_4.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",4_Wedge_blue_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-2.000000238418579,1.6996149554415751e-07,0.9999999403953552,2.000000238418579,2.000000238418579,0.0,0.0,1.000000238418579
3_4,output/3/3_4.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",3_Pyramid_blue_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.011200283654034138,-6.1608662605285645,0.0,1.988799810409546,-4.1608662605285645,4.0,0.9887997508049011,-5.1608662605285645,2.0
3_4,output/3/3_4.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Pyramid_yellow_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,0.7031814455986023,-9.293074607849121,0.0,2.703181505203247,-7.293074607849121,4.0,1.703181505203247,-8.293074607849121,2.0
3_4,output/3/3_4.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Block_yellow_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '0_Wedge_red_upright', 'bottom': None}",[],,-4.624388694763184,4.041038513183594,-8.742278367890322e-08,-2.6243882179260254,6.041038513183594,3.999999761581421,-3.6243886947631836,5.041038513183594,1.8287757635116577
3_4,output/3/3_4.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Wedge_red_upright,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': '1_Block_yellow_upside_down'}",[],,-4.624388694763184,4.041038513183594,4.009999752044678,-2.6243886947631836,6.041038513183594,8.010000228881836,-3.6243886947631836,5.041038513183594,6.009999752044678
3_5,output/3/3_5.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",3_Wedge_yellow_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-1.94059157371521,7.072274854635907e-08,1.0000001192092896,2.182513475418091,1.94059157371521,0.0,0.0,0.4864521622657776
3_5,output/3/3_5.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Wedge_red_cheesecake,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,0.8659385442733765,4.684152603149414,2.086162709247219e-07,4.865938663482666,6.684152603149414,2.000000476837158,2.865938663482666,5.684152603149414,1.0000003576278687
3_5,output/3/3_5.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_red_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': '1_Block_blue_upside_down', 'bottom': None}",[],,-5.760216236114502,-6.494885444641113,-8.742279788975793e-08,-3.760215997695923,-4.494884967803955,4.0,-4.760216236114502,-5.494884967803955,1.8287760019302368
3_5,output/3/3_5.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Block_blue_upside_down,False,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': '0_Block_red_upside_down'}",[],,-5.76021671295166,-6.494884967803955,4.010000228881836,-3.760216236114502,-4.494884490966797,8.010000228881836,-4.760216236114502,-5.494884967803955,5.838776111602783
3_6,output/3/3_6.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_blue_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.000000238418579,-0.9999999403953552,0.0,0.9999998807907104,1.000000238418579,3.999999523162842,0.0,0.0,2.1712238788604736
3_7,output/3/3_7.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Block_yellow_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0,-1.0000003576278687,-8.742279788975793e-08,1.000000238418579,1.0,4.0,0.0,0.0,1.8287760019302368
3_7,output/3/3_7.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Pyramid_blue_upright,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-3.1751396656036377,-5.386858940124512,0.0,-1.1751395463943481,-3.3868589401245117,4.0,-2.1751396656036377,-4.386858940124512,2.0
3_7,output/3/3_7.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Wedge_red_flat,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,2.200573682785034,-7.460463523864746,-2.3314683517128287e-15,6.323678493499756,-5.460463523864746,1.9405914545059204,4.141165256500244,-6.460463523864746,0.4864521622657776
3_8,output/3/3_8.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",2_Block_yellow_upright,True,"{'left': None, 'right': '1_Block_blue_flat', 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-0.9999998211860657,-1.0000001192092896,0.0,1.0000001192092896,0.9999998807907104,3.999999523162842,0.0,0.0,2.1712238788604736
3_8,output/3/3_8.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",0_Block_blue_upside_down,True,"{'left': None, 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.029160976409912,-6.247006893157959,-8.742279788975793e-08,0.9708393216133118,-4.247006416320801,4.0,-0.029160697013139725,-5.247006893157959,1.8287760019302368
3_8,output/3/3_8.png,A structure must contain an odd number of block pieces grounded.,"generate_valid_structure([odd_number_of(block, grounded, Structure)], Structure)",1_Block_blue_flat,True,"{'left': '2_Block_yellow_upright', 'right': None, 'front': None, 'back': None, 'top': None, 'bottom': None}",[],,-1.0000001192092896,1.0100001096725464,7.920125000282496e-08,1.000000238418579,5.010000228881836,2.000000238418579,0.0,3.1812241077423096,1.0000003576278687
